Dose,SplineR,SplineG,SplineB
6.822742474916388,66.19132486796805,47.23865855622367,61.016050067432104
6.856187290969899,66.11065343134366,47.079829029184594,60.91514617531797
6.889632107023411,66.02604904837376,46.91893872036556,60.813539975911226
6.9230769230769225,65.937641335392,46.756076086649024,60.71125909996459
6.956521739130435,65.84555990873203,46.59132958491741,60.60833117823072
6.989966555183946,65.74993438472748,46.424787672053164,60.504783841462334
7.023411371237458,65.65089437971203,46.2565388049387,60.4006447204121
7.056856187290969,65.5485695100193,46.08667144045647,60.29594144583273
7.090301003344481,65.44308939198295,45.9152740354889,60.1907016484769
7.123745819397993,65.33458364193662,45.74243504691844,60.08495295909732
7.157190635451505,65.22318187621396,45.56824293162749,59.978723008446664
7.190635451505017,65.1090137111486,45.392786146498516,59.87203942727763
7.224080267558528,64.99220876307425,45.21615314841395,59.76492984634291
7.25752508361204,64.8728966483245,45.038432394256205,59.65742189639519
7.290969899665551,64.75120698323299,44.85971234090774,59.54954320818717
7.3244147157190636,64.6272693841334,44.68008144525098,59.441321412471524
7.357859531772575,64.50121346735938,44.49962816416835,59.33278414000096
7.391304347826087,64.37316884924452,44.3184409545423,59.22395902152816
7.424749163879598,64.24326514612255,44.13660827325525,59.11487368780583
7.45819397993311,64.11163197432708,43.954218577189636,59.00555576958665
7.4916387959866215,63.97839895019175,43.77136032322792,58.89603289762332
7.525083612040134,63.84369569005022,43.58812196825249,58.7863327026685
7.558528428093645,63.70765181023613,43.40459196914582,58.67648281547492
7.591973244147157,63.57039692708311,43.220858782790316,58.566510866795255
7.625418060200668,63.43206065692485,43.037010866068435,58.4564444873822
7.65886287625418,63.292772616094965,42.8531366758626,58.34631130798844
7.692307692307692,63.15266242092711,42.66932466905525,58.23613895936667
7.725752508361204,63.011859687754935,42.48566330252882,58.125955072269576
7.759197324414715,62.870494032912084,42.302241033165735,58.01578727744986
7.792642140468227,62.72869507273222,42.119146317848426,57.905663205660204
7.826086956521738,62.58659242354898,41.93646761345936,57.795610487653306
7.8595317725752505,62.444315701695984,41.75429337688093,57.68565675418186
7.892976588628763,62.30199452350692,41.572712064995585,57.57582963599854
7.926421404682274,62.15975850531544,41.39181213468578,57.46615676385605
7.959866220735786,62.01773726345514,41.21168204283392,57.35666576850708
7.993311036789297,61.87606041425972,41.03241024632247,57.247384280704324
8.02675585284281,61.7348575740628,40.85408520203382,57.13833993120048
8.060200668896321,61.59425835919804,40.67679536685045,57.02956035074821
8.093645484949832,61.45439238599908,40.50062919765478,56.921073170100236
8.127090301003344,61.31538927079957,40.32567515132922,56.812906020009244
8.160535117056856,61.17737862993316,40.15202168475624,56.70508653122791
8.193979933110368,61.04049007973349,39.979757254818246,56.59764233450893
8.227424749163879,60.904853236534215,39.8089703183977,56.490601060605016
8.26086956521739,60.77059771666898,39.639749332377015,56.38399034026884
8.294314381270903,60.637853136471435,39.47218275363863,56.27783780425308
8.327759197324415,60.506749112275216,39.30635903906497,56.17217108331046
8.361204013377925,60.377415260414,39.1423666455385,56.06701780819365
8.394648829431437,60.249981197221395,38.98029402994164,55.96240560965535
8.42809364548495,60.12457653903107,38.8202296491568,55.85836211844824
8.461538461538462,60.001330902176676,38.66226196006644,55.75491496532502
8.494983277591972,59.880373902991856,38.506479419552996,55.652091781038386
8.528428093645484,59.76183515781025,38.35297048449888,55.54992019634103
8.561872909698996,59.64584428296551,38.20182361178656,55.44842784198562
8.595317725752508,59.53253089479131,38.05312725829844,55.34764234872487
8.62876254180602,59.422024609621246,37.90696988091697,55.24759134731146
8.66220735785953,59.314455043788996,37.76343993652458,55.148302468498095
8.695652173913043,59.20995181362821,37.622625882003696,55.04980334303745
8.729096989966555,59.10864453547253,37.48461617423678,54.95212160168223
8.762541806020067,59.01066282565561,37.34949927010623,54.85528487518513
8.795986622073578,58.916136300511084,37.21736362649451,54.759320794298816
8.82943143812709,58.82519457637261,37.08829770028404,54.66425698977599
8.862876254180602,58.73796726957383,36.96238994835725,54.57012109236937
